ath1000.fasta_00134	ath1000.fasta_00134	100.0	379	0	0	1	379	1	379	3.7e-234	802.7
ath1000.fasta_00134	ath1000.fasta_00135	80.9	382	48	4	1	378	1	361	5.0e-183	632.9
ath1000.fasta_00135	ath1000.fasta_00135	100.0	362	0	0	1	362	1	362	2.3e-225	773.5
ath1000.fasta_00135	ath1000.fasta_00134	80.9	382	48	4	1	361	1	378	1.7e-183	634.4
ath1000.fasta_00136	ath1000.fasta_00136	100.0	431	0	0	1	431	1	431	2.2e-251	860.1
ath1000.fasta_00137	ath1000.fasta_00137	100.0	48	0	0	1	48	1	48	1.3e-24	103.6
ath1000.fasta_00138	ath1000.fasta_00138	100.0	279	0	0	1	279	1	279	2.3e-124	437.6
ath1000.fasta_00139	ath1000.fasta_00139	100.0	219	0	0	1	219	1	219	7.0e-121	425.6
ath1000.fasta_00139	ath1000.fasta_00915	58.0	219	92	0	1	219	1	219	1.2e-72	265.4
ath1000.fasta_00140	ath1000.fasta_00140	100.0	292	0	0	1	292	1	292	3.9e-167	579.7
ath1000.fasta_00140	ath1000.fasta_00912	54.5	66	27	2	141	206	351	413	8.5e-13	67.0
ath1000.fasta_00140	ath1000.fasta_00214	39.6	48	29	0	144	191	160	207	5.9e-06	44.3
ath1000.fasta_00140	ath1000.fasta_00980	47.4	57	27	2	144	197	222	278	7.7e-06	43.9
ath1000.fasta_00141	ath1000.fasta_00141	100.0	140	0	0	1	140	1	140	8.0e-78	282.0
ath1000.fasta_00142	ath1000.fasta_00142	100.0	324	0	0	1	324	1	324	4.7e-198	682.6
ath1000.fasta_00142	ath1000.fasta_00519	37.6	242	142	5	91	323	69	310	2.1e-49	188.7
ath1000.fasta_00143	ath1000.fasta_00143	100.0	537	0	0	1	537	1	537	2.1e-296	1010.0
ath1000.fasta_00143	ath1000.fasta_00221	16.4	281	199	4	139	413	494	744	1.4e-05	43.9
ath1000.fasta_00144	ath1000.fasta_00144	100.0	231	0	0	1	231	1	231	7.7e-110	389.0
ath1000.fasta_00145	ath1000.fasta_00145	100.0	530	0	0	1	530	1	530	4.0e-311	1058.9
ath1000.fasta_00145	ath1000.fasta_00591	45.9	497	233	12	52	528	105	585	1.8e-117	415.6
ath1000.fasta_00145	ath1000.fasta_00063	41.6	515	264	12	29	528	2	494	7.2e-95	340.5
ath1000.fasta_00146	ath1000.fasta_00146	100.0	329	0	0	1	329	1	329	9.1e-197	678.3
ath1000.fasta_00146	ath1000.fasta_00599	30.4	316	194	10	8	311	46	347	2.0e-26	112.5
ath1000.fasta_00146	ath1000.fasta_00602	30.0	303	186	11	15	309	75	359	9.8e-26	110.2
ath1000.fasta_00146	ath1000.fasta_00601	30.2	288	169	11	39	314	85	352	3.2e-24	105.1
ath1000.fasta_00146	ath1000.fasta_00257	26.1	326	225	9	6	327	37	350	4.1e-24	104.8
ath1000.fasta_00146	ath1000.fasta_00258	23.9	327	213	9	19	327	89	397	1.5e-21	96.3
ath1000.fasta_00147	ath1000.fasta_00147	100.0	134	0	0	1	134	1	134	8.0e-43	165.6
ath1000.fasta_00148	ath1000.fasta_00148	100.0	287	0	0	1	287	1	287	4.2e-166	576.2
ath1000.fasta_00149	ath1000.fasta_00149	100.0	491	0	0	1	491	1	491	2.8e-287	979.5
ath1000.fasta_00149	ath1000.fasta_00930	26.6	331	232	4	136	459	197	523	1.2e-30	127.1
ath1000.fasta_00149	ath1000.fasta_00597	25.3	304	223	2	183	482	187	490	5.8e-30	124.8
ath1000.fasta_00149	ath1000.fasta_00496	24.0	346	259	2	141	482	207	552	5.1e-26	111.7
ath1000.fasta_00149	ath1000.fasta_00609	26.9	316	192	7	183	459	642	957	1.1e-25	110.5
ath1000.fasta_00149	ath1000.fasta_00272	25.3	300	217	3	184	479	191	487	4.3e-25	108.6
ath1000.fasta_00149	ath1000.fasta_00948	24.0	296	214	4	171	459	217	508	5.6e-25	108.2
ath1000.fasta_00149	ath1000.fasta_00956	30.4	184	124	2	183	362	382	565	2.8e-24	105.9
ath1000.fasta_00149	ath1000.fasta_00108	24.7	219	157	3	179	389	208	426	1.1e-20	94.0
ath1000.fasta_00150	ath1000.fasta_00150	100.0	190	0	0	1	190	1	190	1.2e-111	394.8
ath1000.fasta_00150	ath1000.fasta_00151	66.3	163	15	1	1	163	1	123	6.9e-56	209.5
ath1000.fasta_00151	ath1000.fasta_00151	100.0	123	0	0	1	123	1	123	9.9e-72	261.5
ath1000.fasta_00151	ath1000.fasta_00150	66.3	163	15	1	1	123	1	163	2.0e-56	210.7
ath1000.fasta_00152	ath1000.fasta_00152	100.0	142	0	0	1	142	1	142	7.4e-55	205.7
ath1000.fasta_00153	ath1000.fasta_00153	100.0	491	0	0	1	491	1	491	1.2e-261	894.4
ath1000.fasta_00153	ath1000.fasta_00186	37.2	358	201	9	85	441	48	382	1.5e-62	233.0
ath1000.fasta_00154	ath1000.fasta_00154	100.0	220	0	0	1	220	1	220	6.9e-108	382.5
ath1000.fasta_00154	ath1000.fasta_00155	61.7	149	57	0	71	219	70	218	6.1e-56	209.9
ath1000.fasta_00155	ath1000.fasta_00155	100.0	219	0	0	1	219	1	219	3.0e-127	446.8
ath1000.fasta_00155	ath1000.fasta_00154	61.7	149	57	0	70	218	71	219	1.4e-55	208.8
ath1000.fasta_00156	ath1000.fasta_00156	100.0	38	0	0	1	38	1	38	2.2e-17	79.3
ath1000.fasta_00157	ath1000.fasta_00157	100.0	393	0	0	1	393	1	393	5.3e-236	808.9
ath1000.fasta_00158	ath1000.fasta_00158	100.0	284	0	0	1	284	1	284	2.5e-155	540.4
ath1000.fasta_00159	ath1000.fasta_00159	100.0	1278	0	0	1	1278	1	1278	0.0e+00	2386.3
ath1000.fasta_00159	ath1000.fasta_00160	90.1	982	76	3	1	974	1	969	0.0e+00	1645.9
ath1000.fasta_00159	ath1000.fasta_00327	22.5	1039	688	22	293	1277	533	1508	2.1e-47	184.1
ath1000.fasta_00160	ath1000.fasta_00160	100.0	970	0	0	1	970	1	970	0.0e+00	1838.9
ath1000.fasta_00160	ath1000.fasta_00159	90.1	982	76	3	1	969	1	974	0.0e+00	1655.2
ath1000.fasta_00160	ath1000.fasta_00327	24.2	587	387	14	50	603	940	1501	1.9e-32	134.0
ath1000.fasta_00161	ath1000.fasta_00161	100.0	290	0	0	1	290	1	290	4.2e-105	373.6
ath1000.fasta_00162	ath1000.fasta_00162	100.0	242	0	0	1	242	1	242	6.0e-121	426.0
ath1000.fasta_00163	ath1000.fasta_00163	100.0	298	0	0	1	298	1	298	1.8e-172	597.4
ath1000.fasta_00163	ath1000.fasta_00865	35.2	193	107	3	104	285	118	303	1.1e-28	119.8
ath1000.fasta_00164	ath1000.fasta_00164	100.0	278	0	0	1	278	1	278	8.6e-156	542.0
ath1000.fasta_00164	ath1000.fasta_00165	80.3	279	51	4	1	278	1	276	3.4e-120	423.7
ath1000.fasta_00165	ath1000.fasta_00165	100.0	276	0	0	1	276	1	276	2.4e-158	550.4
ath1000.fasta_00165	ath1000.fasta_00164	80.3	279	51	4	1	276	1	278	1.0e-121	428.7
ath1000.fasta_00166	ath1000.fasta_00166	100.0	689	0	0	1	689	1	689	0.0e+00	1182.5
ath1000.fasta_00167	ath1000.fasta_00167	100.0	89	0	0	1	89	1	89	5.5e-48	182.2
ath1000.fasta_00167	ath1000.fasta_00374	87.5	56	6	1	25	80	1148	1202	2.8e-23	100.1
ath1000.fasta_00168	ath1000.fasta_00168	100.0	221	0	0	1	221	1	221	7.4e-118	415.6
ath1000.fasta_00169	ath1000.fasta_00169	100.0	122	0	0	1	122	1	122	1.5e-67	247.7
ath1000.fasta_00169	ath1000.fasta_00873	83.5	109	18	0	14	122	85	193	7.3e-51	192.2
ath1000.fasta_00170	ath1000.fasta_00170	100.0	389	0	0	1	389	1	389	8.7e-223	765.0
ath1000.fasta_00171	ath1000.fasta_00171	100.0	768	0	0	1	768	1	768	0.0e+00	1570.4
ath1000.fasta_00172	ath1000.fasta_00172	100.0	510	0	0	1	510	1	510	7.8e-288	981.5
ath1000.fasta_00173	ath1000.fasta_00173	100.0	713	0	0	1	713	1	713	0.0e+00	1290.4
ath1000.fasta_00174	ath1000.fasta_00174	100.0	678	0	0	1	678	1	678	0.0e+00	1307.4
ath1000.fasta_00174	ath1000.fasta_00437	55.0	722	172	9	107	677	155	874	1.6e-192	665.2
ath1000.fasta_00174	ath1000.fasta_00288	26.6	548	317	17	155	652	159	671	3.3e-28	119.4
ath1000.fasta_00175	ath1000.fasta_00175	100.0	126	0	0	1	126	1	126	3.0e-63	233.4
ath1000.fasta_00176	ath1000.fasta_00176	100.0	538	0	0	1	538	1	538	1.8e-306	1043.5
ath1000.fasta_00176	ath1000.fasta_00884	65.5	542	177	4	1	537	1	537	6.2e-195	672.9
ath1000.fasta_00177	ath1000.fasta_00177	100.0	247	0	0	1	247	1	247	1.5e-111	394.8
ath1000.fasta_00178	ath1000.fasta_00178	100.0	141	0	0	1	141	1	141	1.4e-24	105.1
ath1000.fasta_00179	ath1000.fasta_00179	100.0	34	0	0	1	34	1	34	3.6e-13	66.6
ath1000.fasta_00180	ath1000.fasta_00180	100.0	361	0	0	1	361	1	361	7.8e-218	748.4
ath1000.fasta_00181	ath1000.fasta_00181	100.0	1181	0	0	1	1181	1	1181	0.0e+00	2395.9
ath1000.fasta_00182	ath1000.fasta_00182	100.0	327	0	0	1	327	1	327	1.3e-190	657.9
ath1000.fasta_00183	ath1000.fasta_00183	100.0	221	0	0	1	221	1	221	1.2e-128	451.4
ath1000.fasta_00184	ath1000.fasta_00184	100.0	316	0	0	1	316	1	316	2.5e-188	650.2
ath1000.fasta_00185	ath1000.fasta_00185	100.0	214	0	0	1	214	1	214	2.1e-101	360.9
ath1000.fasta_00186	ath1000.fasta_00186	100.0	422	0	0	1	422	1	422	7.7e-249	851.7
ath1000.fasta_00186	ath1000.fasta_00494	41.0	351	190	7	45	384	21	365	6.0e-76	277.3
ath1000.fasta_00186	ath1000.fasta_00495	41.1	348	182	7	51	384	27	365	6.6e-75	273.9
ath1000.fasta_00186	ath1000.fasta_00153	37.2	358	201	9	48	382	85	441	1.1e-61	229.9
ath1000.fasta_00187	ath1000.fasta_00187	100.0	501	0	0	1	501	1	501	2.3e-300	1023.1
ath1000.fasta_00188	ath1000.fasta_00188	100.0	579	0	0	1	579	1	579	0.0e+00	1159.1
ath1000.fasta_00188	ath1000.fasta_00458	33.8	314	176	8	267	566	93	388	2.9e-41	162.5
ath1000.fasta_00189	ath1000.fasta_00189	100.0	149	0	0	1	149	1	149	8.8e-83	298.5
ath1000.fasta_00189	ath1000.fasta_00190	44.1	145	78	2	1	142	6	150	7.1e-32	129.4
ath1000.fasta_00190	ath1000.fasta_00190	100.0	166	0	0	1	166	1	166	8.6e-95	338.6
ath1000.fasta_00190	ath1000.fasta_00189	44.1	145	78	2	6	150	1	142	4.6e-32	130.2
ath1000.fasta_00191	ath1000.fasta_00191	100.0	91	0	0	1	91	1	91	1.5e-45	174.1
ath1000.fasta_00192	ath1000.fasta_00192	100.0	127	0	0	1	127	1	127	2.7e-64	236.9
ath1000.fasta_00193	ath1000.fasta_00193	100.0	207	0	0	1	207	1	207	1.3e-109	388.7
ath1000.fasta_00193	ath1000.fasta_00866	69.1	204	53	1	1	204	1	194	1.1e-79	289.3
ath1000.fasta_00194	ath1000.fasta_00194	100.0	470	0	0	1	470	1	470	7.4e-285	971.5
ath1000.fasta_00195	ath1000.fasta_00195	100.0	333	0	0	1	333	1	333	4.7e-201	692.6
ath1000.fasta_00196	ath1000.fasta_00196	100.0	193	0	0	1	193	1	193	1.4e-109	387.9
ath1000.fasta_00197	ath1000.fasta_00197	100.0	264	0	0	1	264	1	264	1.6e-156	544.3
ath1000.fasta_00198	ath1000.fasta_00198	100.0	1246	0	0	1	1246	1	1246	0.0e+00	2272.7
ath1000.fasta_00198	ath1000.fasta_00210	30.0	380	237	10	858	1230	575	932	1.6e-36	147.9
ath1000.fasta_00198	ath1000.fasta_00864	33.4	293	178	8	909	1191	138	423	2.6e-34	140.6
ath1000.fasta_00198	ath1000.fasta_00581	39.3	229	129	6	940	1163	216	439	1.3e-33	138.3
ath1000.fasta_00198	ath1000.fasta_00693	33.7	270	151	8	941	1186	324	589	1.7e-30	127.9
ath1000.fasta_00198	ath1000.fasta_00526	34.7	262	142	8	941	1194	378	618	1.5e-29	124.8
ath1000.fasta_00199	ath1000.fasta_00199	100.0	120	0	0	1	120	1	120	3.0e-65	240.0
ath1000.fasta_00200	ath1000.fasta_00200	100.0	453	0	0	1	453	1	453	9.1e-256	874.8
ath1000.fasta_00201	ath1000.fasta_00201	100.0	209	0	0	1	209	1	209	2.6e-120	423.7
ath1000.fasta_00201	ath1000.fasta_00202	93.3	209	13	1	1	209	1	208	2.2e-111	394.0
ath1000.fasta_00201	ath1000.fasta_00204	60.0	205	81	1	3	206	36	240	1.0e-68	252.3
ath1000.fasta_00201	ath1000.fasta_00203	52.0	204	97	1	5	207	65	268	2.6e-56	211.1
ath1000.fasta_00202	ath1000.fasta_00202	100.0	208	0	0	1	208	1	208	4.3e-120	422.9
ath1000.fasta_00202	ath1000.fasta_00201	93.3	209	13	1	1	208	1	209	1.3e-111	394.8
ath1000.fasta_00202	ath1000.fasta_00204	59.7	201	79	1	3	201	36	236	7.3e-67	246.1
ath1000.fasta_00202	ath1000.fasta_00203	51.7	201	95	1	5	203	65	265	4.9e-55	206.8
ath1000.fasta_00203	ath1000.fasta_00203	100.0	281	0	0	1	281	1	281	2.4e-166	577.0
ath1000.fasta_00203	ath1000.fasta_00204	63.0	230	83	2	54	281	26	255	9.1e-81	292.7
ath1000.fasta_00203	ath1000.fasta_00201	52.0	204	97	1	65	268	5	207	1.7e-55	208.8
ath1000.fasta_00203	ath1000.fasta_00202	51.7	201	95	1	65	265	5	203	4.3e-54	204.1
ath1000.fasta_00204	ath1000.fasta_00204	100.0	255	0	0	1	255	1	255	2.9e-150	523.5
ath1000.fasta_00204	ath1000.fasta_00203	63.0	230	83	2	26	255	54	281	1.1e-80	292.4
ath1000.fasta_00204	ath1000.fasta_00201	60.0	205	81	1	36	240	3	206	1.4e-67	248.8
ath1000.fasta_00204	ath1000.fasta_00202	59.7	201	79	1	36	236	3	201	9.9e-66	242.7
ath1000.fasta_00205	ath1000.fasta_00205	100.0	387	0	0	1	387	1	387	7.3e-214	735.3
ath1000.fasta_00205	ath1000.fasta_00206	49.4	83	36	1	12	88	66	148	2.7e-14	72.4
ath1000.fasta_00206	ath1000.fasta_00206	100.0	162	0	0	1	162	1	162	2.5e-91	327.0
ath1000.fasta_00206	ath1000.fasta_00205	49.4	83	36	1	66	148	12	88	5.4e-17	80.1
ath1000.fasta_00207	ath1000.fasta_00207	100.0	500	0	0	1	500	1	500	7.9e-293	998.0
ath1000.fasta_00208	ath1000.fasta_00208	100.0	742	0	0	1	742	1	742	0.0e+00	1470.3
ath1000.fasta_00209	ath1000.fasta_00209	100.0	1278	0	0	1	1278	1	1278	0.0e+00	2333.5
ath1000.fasta_00210	ath1000.fasta_00210	100.0	941	0	0	1	941	1	941	0.0e+00	1822.8
ath1000.fasta_00210	ath1000.fasta_00864	30.9	382	243	10	525	892	29	403	2.3e-43	170.2
ath1000.fasta_00210	ath1000.fasta_00581	36.7	251	152	5	655	904	217	461	1.6e-41	164.1
ath1000.fasta_00210	ath1000.fasta_00693	38.8	237	132	7	655	884	324	554	4.8e-41	162.5
ath1000.fasta_00210	ath1000.fasta_00526	35.9	273	164	6	654	920	377	644	1.2e-39	157.9
ath1000.fasta_00210	ath1000.fasta_00198	30.0	380	237	10	575	932	858	1230	4.9e-38	152.5
ath1000.fasta_00211	ath1000.fasta_00211	100.0	634	0	0	1	634	1	634	0.0e+00	1195.3
ath1000.fasta_00212	ath1000.fasta_00212	100.0	102	0	0	1	102	1	102	4.5e-54	202.6
ath1000.fasta_00212	ath1000.fasta_00621	42.1	95	55	0	1	95	1	95	5.6e-20	89.4
ath1000.fasta_00213	ath1000.fasta_00213	100.0	301	0	0	1	301	1	301	3.2e-180	623.2
ath1000.fasta_00214	ath1000.fasta_00214	100.0	302	0	0	1	302	1	302	1.1e-145	508.4
ath1000.fasta_00214	ath1000.fasta_00980	63.6	66	23	1	144	208	206	271	5.0e-16	77.8
ath1000.fasta_00214	ath1000.fasta_00912	46.9	64	34	0	146	209	339	402	7.9e-14	70.5
ath1000.fasta_00214	ath1000.fasta_00513	33.6	122	78	2	86	206	227	346	3.8e-08	51.6
ath1000.fasta_00214	ath1000.fasta_00140	39.6	48	29	0	160	207	144	191	2.1e-06	45.8
ath1000.fasta_00215	ath1000.fasta_00215	100.0	599	0	0	1	599	1	599	2.6e-298	1016.5
ath1000.fasta_00215	ath1000.fasta_00424	41.3	332	184	5	4	327	3	331	2.9e-68	252.3
ath1000.fasta_00216	ath1000.fasta_00216	100.0	264	0	0	1	264	1	264	6.0e-151	525.8
ath1000.fasta_00217	ath1000.fasta_00217	100.0	3581	0	0	1	3581	1	3581	0.0e+00	7001.4
ath1000.fasta_00218	ath1000.fasta_00218	100.0	247	0	0	1	247	1	247	2.2e-134	470.7
ath1000.fasta_00219	ath1000.fasta_00219	100.0	1733	0	0	1	1733	1	1733	0.0e+00	2986.1
ath1000.fasta_00219	ath1000.fasta_00934	27.7	462	281	12	9	460	7	425	2.3e-25	111.3
ath1000.fasta_00219	ath1000.fasta_00263	62.2	74	27	1	14	86	8	81	7.0e-22	99.8
ath1000.fasta_00220	ath1000.fasta_00220	100.0	734	0	0	1	734	1	734	0.0e+00	1467.2
ath1000.fasta_00221	ath1000.fasta_00221	100.0	793	0	0	1	793	1	793	0.0e+00	1540.0
ath1000.fasta_00221	ath1000.fasta_00143	16.4	281	199	4	494	744	139	413	1.8e-04	40.8
ath1000.fasta_00222	ath1000.fasta_00222	100.0	171	0	0	1	171	1	171	4.1e-68	250.0
ath1000.fasta_00223	ath1000.fasta_00223	100.0	65	0	0	1	65	1	65	2.3e-35	139.8
ath1000.fasta_00224	ath1000.fasta_00224	100.0	427	0	0	1	427	1	427	6.0e-241	825.5
ath1000.fasta_00225	ath1000.fasta_00225	100.0	182	0	0	1	182	1	182	1.2e-94	338.2
ath1000.fasta_00226	ath1000.fasta_00226	100.0	204	0	0	1	204	1	204	9.2e-115	405.2
ath1000.fasta_00227	ath1000.fasta_00227	100.0	420	0	0	1	420	1	420	9.5e-183	632.1
ath1000.fasta_00228	ath1000.fasta_00228	100.0	174	0	0	1	174	1	174	4.2e-100	356.3
ath1000.fasta_00229	ath1000.fasta_00229	100.0	692	0	0	1	692	1	692	0.0e+00	1312.7
ath1000.fasta_00230	ath1000.fasta_00230	100.0	66	0	0	1	66	1	66	3.1e-32	129.4
ath1000.fasta_00231	ath1000.fasta_00231	100.0	240	0	0	1	240	1	240	8.3e-123	432.2
ath1000.fasta_00232	ath1000.fasta_00232	100.0	179	0	0	1	179	1	179	6.6e-101	359.0
ath1000.fasta_00233	ath1000.fasta_00233	100.0	758	0	0	1	758	1	758	0.0e+00	1521.9
ath1000.fasta_00234	ath1000.fasta_00234	100.0	41	0	0	1	41	1	41	5.2e-17	78.2
ath1000.fasta_00234	ath1000.fasta_00238	92.9	42	2	1	1	41	1	42	2.4e-14	69.3
ath1000.fasta_00235	ath1000.fasta_00235	100.0	314	0	0	1	314	1	314	2.0e-185	640.6
ath1000.fasta_00236	ath1000.fasta_00236	100.0	433	0	0	1	433	1	433	1.1e-247	847.8
ath1000.fasta_00236	ath1000.fasta_00237	90.2	428	42	0	6	433	7	434	5.3e-221	759.2
ath1000.fasta_00237	ath1000.fasta_00237	100.0	434	0	0	1	434	1	434	4.2e-250	855.9
ath1000.fasta_00237	ath1000.fasta_00236	90.2	428	42	0	7	434	6	433	3.7e-222	763.1
ath1000.fasta_00238	ath1000.fasta_00238	100.0	42	0	0	1	42	1	42	1.8e-17	79.7
ath1000.fasta_00238	ath1000.fasta_00234	92.9	42	2	1	1	42	1	41	1.9e-14	69.7
ath1000.fasta_00239	ath1000.fasta_00239	100.0	245	0	0	1	245	1	245	9.6e-143	498.4
ath1000.fasta_00240	ath1000.fasta_00240	100.0	274	0	0	1	274	1	274	2.1e-146	510.8
ath1000.fasta_00241	ath1000.fasta_00241	100.0	499	0	0	1	499	1	499	1.7e-247	847.4
ath1000.fasta_00242	ath1000.fasta_00242	100.0	479	0	0	1	479	1	479	1.1e-232	798.1
ath1000.fasta_00243	ath1000.fasta_00243	100.0	571	0	0	1	571	1	571	1.3e-299	1020.8
ath1000.fasta_00244	ath1000.fasta_00244	100.0	670	0	0	1	670	1	670	0.0e+00	1276.2
ath1000.fasta_00245	ath1000.fasta_00245	100.0	882	0	0	1	882	1	882	0.0e+00	1789.6
ath1000.fasta_00246	ath1000.fasta_00246	100.0	220	0	0	1	220	1	220	8.8e-63	232.6
ath1000.fasta_00248	ath1000.fasta_00248	100.0	93	0	0	1	93	1	93	1.2e-50	191.0
ath1000.fasta_00249	ath1000.fasta_00249	100.0	385	0	0	1	385	1	385	1.5e-214	737.6
ath1000.fasta_00250	ath1000.fasta_00250	100.0	470	0	0	1	470	1	470	2.3e-161	561.2
ath1000.fasta_00251	ath1000.fasta_00251	100.0	322	0	0	1	322	1	322	3.1e-181	626.7
ath1000.fasta_00252	ath1000.fasta_00252	100.0	823	0	0	1	823	1	823	0.0e+00	1414.4
ath1000.fasta_00253	ath1000.fasta_00253	100.0	1020	0	0	1	1020	1	1020	0.0e+00	2010.0
ath1000.fasta_00254	ath1000.fasta_00254	100.0	959	0	0	1	959	1	959	0.0e+00	1908.3
ath1000.fasta_00255	ath1000.fasta_00255	100.0	461	0	0	1	461	1	461	6.4e-281	958.4
ath1000.fasta_00256	ath1000.fasta_00256	100.0	55	0	0	1	55	1	55	1.9e-27	113.2
ath1000.fasta_00257	ath1000.fasta_00257	100.0	351	0	0	1	351	1	351	4.2e-208	716.1
ath1000.fasta_00257	ath1000.fasta_00258	72.0	361	91	3	1	351	38	398	2.9e-153	533.9
ath1000.fasta_00257	ath1000.fasta_00599	65.3	346	110	3	5	342	12	355	3.6e-135	473.8
ath1000.fasta_00257	ath1000.fasta_00601	56.6	350	141	3	3	341	9	358	5.1e-113	400.2
ath1000.fasta_00257	ath1000.fasta_00349	54.2	354	155	3	5	351	7	360	1.2e-109	389.0
ath1000.fasta_00257	ath1000.fasta_00602	54.1	366	143	7	3	351	22	379	4.2e-107	380.6
ath1000.fasta_00257	ath1000.fasta_00603	54.5	275	114	3	5	268	11	285	1.5e-85	308.9
ath1000.fasta_00257	ath1000.fasta_00352	50.4	246	114	2	29	269	21	263	9.4e-75	273.1
ath1000.fasta_00257	ath1000.fasta_00423	33.3	243	148	5	64	299	18	253	7.3e-35	140.6
ath1000.fasta_00257	ath1000.fasta_00146	26.1	326	225	9	37	350	6	327	7.5e-24	104.0
ath1000.fasta_00258	ath1000.fasta_00258	100.0	398	0	0	1	398	1	398	2.2e-237	813.5
ath1000.fasta_00258	ath1000.fasta_00257	72.0	361	91	3	38	398	1	351	1.3e-152	531.9
ath1000.fasta_00258	ath1000.fasta_00599	67.5	345	108	3	42	386	12	352	5.5e-140	490.0
ath1000.fasta_00258	ath1000.fasta_00601	61.0	351	130	4	40	386	9	356	7.3e-124	436.4
ath1000.fasta_00258	ath1000.fasta_00349	53.9	358	160	3	42	398	7	360	8.0e-115	406.4
ath1000.fasta_00258	ath1000.fasta_00602	55.1	374	151	7	33	398	15	379	2.0e-113	401.7
ath1000.fasta_00258	ath1000.fasta_00603	60.8	278	102	4	42	315	11	285	4.1e-95	340.9
ath1000.fasta_00258	ath1000.fasta_00352	52.6	274	109	4	45	318	13	265	5.8e-81	293.9
ath1000.fasta_00258	ath1000.fasta_00423	32.5	274	166	6	109	371	17	282	8.0e-38	150.6
ath1000.fasta_00258	ath1000.fasta_00146	23.9	327	213	9	89	397	19	327	3.0e-21	95.5
ath1000.fasta_00259	ath1000.fasta_00259	100.0	157	0	0	1	157	1	157	9.6e-88	315.1
ath1000.fasta_00260	ath1000.fasta_00260	100.0	397	0	0	1	397	1	397	2.0e-230	790.4
ath1000.fasta_00260	ath1000.fasta_00814	32.2	298	185	8	87	373	305	596	1.0e-32	133.7
ath1000.fasta_00260	ath1000.fasta_00622	35.9	195	115	6	87	273	191	383	1.1e-18	87.0
ath1000.fasta_00260	ath1000.fasta_00708	32.8	128	80	2	86	210	244	368	4.0e-13	68.6
ath1000.fasta_00261	ath1000.fasta_00261	100.0	793	0	0	1	793	1	793	0.0e+00	1611.3
ath1000.fasta_00261	ath1000.fasta_00796	44.5	919	370	16	11	789	85	1003	1.2e-213	735.7
ath1000.fasta_00262	ath1000.fasta_00262	100.0	438	0	0	1	438	1	438	1.5e-255	874.0
ath1000.fasta_00263	ath1000.fasta_00263	100.0	269	0	0	1	269	1	269	1.1e-128	451.8
ath1000.fasta_00263	ath1000.fasta_00219	62.2	74	27	1	8	81	14	86	3.7e-23	101.3
ath1000.fasta_00263	ath1000.fasta_00934	56.6	76	32	1	8	83	12	86	3.9e-20	91.3
ath1000.fasta_00264	ath1000.fasta_00264	100.0	386	0	0	1	386	1	386	2.2e-234	803.5
ath1000.fasta_00265	ath1000.fasta_00265	100.0	281	0	0	1	281	1	281	2.8e-146	510.4
ath1000.fasta_00266	ath1000.fasta_00266	100.0	346	0	0	1	346	1	346	3.0e-206	709.9
ath1000.fasta_00266	ath1000.fasta_00308	96.0	346	10	1	1	342	1	346	6.2e-196	675.6
ath1000.fasta_00267	ath1000.fasta_00267	100.0	429	0	0	1	429	1	429	4.1e-250	855.9
ath1000.fasta_00267	ath1000.fasta_00898	34.1	364	206	4	93	424	213	574	5.7e-66	244.2
ath1000.fasta_00267	ath1000.fasta_00878	34.3	397	250	6	35	423	108	501	3.2e-61	228.4
ath1000.fasta_00267	ath1000.fasta_00552	31.3	425	257	6	30	423	109	529	1.6e-60	226.1
ath1000.fasta_00267	ath1000.fasta_00874	32.6	408	268	6	19	423	74	477	2.7e-60	225.3
ath1000.fasta_00267	ath1000.fasta_00759	28.3	343	233	8	31	368	14	348	2.3e-38	152.5
ath1000.fasta_00267	ath1000.fasta_00609	20.4	393	281	9	26	388	462	852	1.4e-16	80.1
ath1000.fasta_00268	ath1000.fasta_00268	100.0	447	0	0	1	447	1	447	6.6e-267	911.8
ath1000.fasta_00269	ath1000.fasta_00269	100.0	687	0	0	1	687	1	687	1.5e-290	991.1
ath1000.fasta_00270	ath1000.fasta_00270	100.0	609	0	0	1	609	1	609	0.0e+00	1238.4
ath1000.fasta_00270	ath1000.fasta_00759	32.7	511	305	5	134	607	1	509	4.6e-85	308.1
ath1000.fasta_00270	ath1000.fasta_00898	30.2	603	371	15	19	607	10	576	1.5e-75	276.6
ath1000.fasta_00270	ath1000.fasta_00874	29.9	458	282	6	186	606	24	479	3.3e-67	248.8
ath1000.fasta_00270	ath1000.fasta_00878	32.0	406	232	7	244	606	99	503	2.0e-56	213.0
ath1000.fasta_00270	ath1000.fasta_00505	28.2	355	212	8	129	442	37	389	3.5e-37	149.1
ath1000.fasta_00270	ath1000.fasta_00956	23.9	468	320	12	80	522	121	577	3.8e-31	129.0
ath1000.fasta_00270	ath1000.fasta_00272	25.9	355	238	9	266	600	188	537	1.4e-25	110.5
ath1000.fasta_00270	ath1000.fasta_00719	22.4	304	192	8	246	538	63	333	7.9e-13	68.2
ath1000.fasta_00271	ath1000.fasta_00271	100.0	283	0	0	1	283	1	283	1.1e-150	525.0
ath1000.fasta_00272	ath1000.fasta_00272	100.0	660	0	0	1	660	1	660	0.0e+00	1345.5
ath1000.fasta_00272	ath1000.fasta_00496	28.3	481	338	3	145	619	199	678	4.4e-57	215.3
